20251108_HM500GaNbZr2_chiAC_vs_T_B_2T.001.txt Sat, Nov 8, 2025 3:17:46 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-9.685800000E-8	3.427290000E-7	1.083940000E+1	1.999961523E+4	1.063480000E+2
1.490130000E-8	7.450640000E-9	1.082630000E+1	1.999961523E+4	1.074580000E+2
-1.266610000E-7	2.533220000E-7	1.081530000E+1	1.999961523E+4	1.077850000E+2
-3.278270000E-7	-1.117590000E-7	1.080130000E+1	1.999961523E+4	1.085890000E+2
-2.011670000E-7	-1.415620000E-7	1.078380000E+1	1.999961523E+4	1.096590000E+2
4.470370000E-8	-1.490130000E-8	1.076800000E+1	1.999961523E+4	1.108740000E+2
-1.564630000E-7	2.458710000E-7	1.075340000E+1	1.999961523E+4	1.115450000E+2
-1.043090000E-7	-1.415620000E-7	1.074250000E+1	1.999961523E+4	1.121450000E+2
-5.364450000E-7	-2.235190000E-8	1.072830000E+1	1.999961523E+4	1.131100000E+2
-4.842910000E-7	8.195680000E-8	1.071180000E+1	1.999961523E+4	1.141830000E+2
-3.576300000E-7	-1.341110000E-7	1.069520000E+1	1.999961523E+4	1.150490000E+2
-3.948830000E-7	-2.011670000E-7	1.067840000E+1	1.999961523E+4	1.159470000E+2
-1.937160000E-7	2.905740000E-7	1.066300000E+1	1.999961523E+4	1.169330000E+2
0.000000000E+0	-2.235190000E-8	1.064670000E+1	1.999961523E+4	1.178720000E+2
-1.639140000E-7	-8.195680000E-8	1.063120000E+1	1.999961523E+4	1.189780000E+2
-2.980250000E-7	3.948830000E-7	1.061460000E+1	1.999961523E+4	1.197780000E+2
-1.341110000E-7	2.831240000E-7	1.059920000E+1	1.999961523E+4	1.208840000E+2
-3.352780000E-7	-1.788150000E-7	1.058150000E+1	1.999961523E+4	1.216910000E+2
-4.544870000E-7	-1.192100000E-7	1.056670000E+1	1.999961523E+4	1.225950000E+2
-1.341110000E-7	-1.490130000E-8	1.055180000E+1	1.999961523E+4	1.237990000E+2
-1.266610000E-7	2.458710000E-7	1.053340000E+1	1.999961523E+4	1.246640000E+2
-4.619380000E-7	8.940740000E-8	1.051990000E+1	1.999961523E+4	1.256700000E+2
-2.235190000E-8	1.490130000E-8	1.050130000E+1	1.999961523E+4	1.264820000E+2
-4.693880000E-7	7.450630000E-8	1.048650000E+1	1.999961523E+4	1.274510000E+2
-4.768410000E-7	-1.117590000E-7	1.047110000E+1	1.999961523E+4	1.283380000E+2
-5.513470000E-7	7.450630000E-8	1.045590000E+1	1.999961523E+4	1.292560000E+2
-2.682230000E-7	-1.564630000E-7	1.044080000E+1	1.999961523E+4	1.304700000E+2
-4.842910000E-7	2.905740000E-7	1.042260000E+1	1.999961523E+4	1.312470000E+2
-5.289950000E-7	5.960510000E-8	1.040930000E+1	1.999961523E+4	1.323090000E+2
-2.235180000E-7	-2.607720000E-7	1.039160000E+1	1.999961523E+4	1.331480000E+2
-3.948830000E-7	-1.341110000E-7	1.037710000E+1	1.999961523E+4	1.340740000E+2
-1.713640000E-7	2.309690000E-7	1.036300000E+1	1.999961523E+4	1.350590000E+2
-1.564630000E-7	2.831240000E-7	1.034500000E+1	1.999961523E+4	1.359470000E+2
-2.905740000E-7	-2.160680000E-7	1.032950000E+1	1.999961523E+4	1.371120000E+2
-1.415620000E-7	2.384200000E-7	1.031930000E+1	1.999961523E+4	1.373850000E+2
-1.639140000E-7	-1.713640000E-7	1.030460000E+1	1.999961523E+4	1.383450000E+2
-1.713640000E-7	-2.458710000E-7	1.028890000E+1	1.999961523E+4	1.392540000E+2
0.000000000E+0	2.235190000E-8	1.027310000E+1	1.999961523E+4	1.404690000E+2
-2.607720000E-7	2.682230000E-7	1.025700000E+1	1.999961523E+4	1.411470000E+2
-4.768410000E-7	1.490130000E-7	1.023850000E+1	1.999961523E+4	1.421860000E+2
-4.768410000E-7	1.564630000E-7	1.022700000E+1	1.999961523E+4	1.432560000E+2
-4.470370000E-8	-1.117590000E-7	1.020980000E+1	1.999961523E+4	1.440770000E+2
-3.725310000E-8	1.490130000E-8	1.019590000E+1	1.999961523E+4	1.451320000E+2
-1.117590000E-7	-1.117590000E-7	1.018450000E+1	1.999961523E+4	1.455150000E+2
-2.831240000E-7	-1.341110000E-7	1.017260000E+1	1.999961523E+4	1.466110000E+2
-1.043090000E-7	2.905740000E-7	1.015590000E+1	1.999961523E+4	1.474380000E+2
-4.470370000E-7	0.000000000E+0	1.014070000E+1	1.999961523E+4	1.484420000E+2
-4.097840000E-7	-1.266610000E-7	1.012370000E+1	1.999961523E+4	1.493210000E+2
-2.607720000E-7	2.160680000E-7	1.010750000E+1	1.999961523E+4	1.502850000E+2
-4.544870000E-7	2.011670000E-7	1.009360000E+1	1.999961523E+4	1.511590000E+2
-1.862650000E-7	2.756730000E-7	1.007780000E+1	1.999961523E+4	1.520910000E+2
-5.289950000E-7	-6.705570000E-8	1.006180000E+1	1.999961523E+4	1.532820000E+2
-2.905740000E-7	-2.086170000E-7	1.004730000E+1	1.999961523E+4	1.539640000E+2
-1.937160000E-7	-8.195680000E-8	1.003400000E+1	1.999961523E+4	1.550210000E+2
-3.054760000E-7	-1.266610000E-7	1.002330000E+1	1.999961523E+4	1.553960000E+2
7.450640000E-9	1.341110000E-7	1.001040000E+1	1.999961523E+4	1.564270000E+2
-1.341110000E-7	3.129260000E-7	9.992900000E+0	1.999961523E+4	1.572940000E+2
5.960510000E-8	5.960510000E-8	9.979300000E+0	1.999961523E+4	1.583980000E+2
-2.533220000E-7	-3.203770000E-7	9.962900000E+0	1.999961523E+4	1.591710000E+2
4.470370000E-8	-9.685800000E-8	9.951100000E+0	1.999961523E+4	1.600370000E+2
-3.725310000E-7	-1.490130000E-7	9.922100000E+0	1.999961523E+4	1.609860000E+2
-2.086170000E-7	-1.937160000E-7	9.909500000E+0	1.999961523E+4	1.632750000E+2
-2.831240000E-7	2.756730000E-7	9.896100000E+0	1.999961523E+4	1.650100000E+2
-4.693880000E-7	-9.685800000E-8	9.880900000E+0	1.999961523E+4	1.663630000E+2
-3.948830000E-7	2.160680000E-7	9.866500000E+0	1.999961523E+4	1.676760000E+2
-1.490130000E-7	2.384200000E-7	9.855900000E+0	1.999961523E+4	1.684360000E+2
-5.587970000E-7	0.000000000E+0	9.844000000E+0	1.999961523E+4	1.694200000E+2
-2.086170000E-7	2.011670000E-7	9.832300000E+0	1.999961523E+4	1.702230000E+2
-1.341110000E-7	-7.450640000E-9	9.816900000E+0	1.999961523E+4	1.711480000E+2
-2.682230000E-7	-1.937160000E-7	9.804600000E+0	1.999961523E+4	1.719080000E+2
-3.874320000E-7	1.266610000E-7	9.788600000E+0	1.999961523E+4	1.728640000E+2
-3.203770000E-7	-1.490130000E-7	9.776000000E+0	1.999961523E+4	1.737080000E+2
-6.705570000E-8	6.705570000E-8	9.758100000E+0	1.999961523E+4	1.747310000E+2
-8.940740000E-8	1.937160000E-7	9.744000000E+0	1.999961523E+4	1.757790000E+2
-3.129260000E-7	1.117590000E-7	9.729200000E+0	1.999961523E+4	1.764600000E+2
-4.693880000E-7	1.266610000E-7	9.716200000E+0	1.999961523E+4	1.775380000E+2
-8.940740000E-8	-9.685800000E-8	9.705600000E+0	1.999961523E+4	1.777920000E+2
-3.725310000E-8	1.117590000E-7	9.692600000E+0	1.999961523E+4	1.788560000E+2
-3.725310000E-8	1.564630000E-7	9.675600000E+0	1.999961523E+4	1.795700000E+2
-4.842910000E-7	8.195680000E-8	9.663300000E+0	1.999961523E+4	1.805640000E+2
-4.693880000E-7	3.725310000E-8	9.652900000E+0	1.999961523E+4	1.809240000E+2
-3.427290000E-7	2.309690000E-7	9.639000000E+0	1.999961523E+4	1.820550000E+2
-2.905740000E-7	2.160680000E-7	9.623300000E+0	1.999961523E+4	1.827700000E+2
-4.693880000E-7	1.862650000E-7	9.606000000E+0	1.999961523E+4	1.836470000E+2
-4.991930000E-7	-5.215430000E-8	9.592500000E+0	1.999961523E+4	1.845060000E+2
-4.097840000E-7	-2.160680000E-7	9.575800000E+0	1.999961523E+4	1.853880000E+2
-2.607720000E-7	-2.011670000E-7	9.563100000E+0	1.999961523E+4	1.864320000E+2
-4.470370000E-7	-7.450630000E-8	9.546400000E+0	1.999961523E+4	1.871810000E+2
-7.450640000E-9	1.043090000E-7	9.533500000E+0	1.999961523E+4	1.881810000E+2
-1.341110000E-7	2.533220000E-7	9.523400000E+0	1.999961523E+4	1.885160000E+2
-1.862650000E-7	6.705570000E-8	9.510600000E+0	1.999961523E+4	1.895960000E+2
-3.203770000E-7	1.192100000E-7	9.499300000E+0	1.999961523E+4	1.899400000E+2
-5.289950000E-7	-1.266610000E-7	9.485300000E+0	1.999961523E+4	1.909610000E+2
-4.321350000E-7	-9.685800000E-8	9.470000000E+0	1.999961523E+4	1.916780000E+2
-6.705570000E-8	-6.705570000E-8	9.456200000E+0	1.999961523E+4	1.926910000E+2
-1.192100000E-7	3.054760000E-7	9.439800000E+0	1.999961523E+4	1.933760000E+2
-4.172340000E-7	-1.043090000E-7	9.423400000E+0	1.999961523E+4	1.943390000E+2
-8.940740000E-8	-7.450630000E-8	9.410400000E+0	1.999961523E+4	1.953900000E+2
